ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price
1137,Ready to Move,,9,N,Shreedham Group,,,11500000.0
1136,Ready to Move,,9,N,,,,42500000.0
1135,Ready to Move,,9,Y,JP Infra,MCGM,0.0,120000000.0
1134,Ready to Move,,2,N,Evershine Builders,,,16600000.0
1133,Ready to Move,,4,N,Bhagya Developer,,,13000000.0
1132,Ready to Move,,32,N,Oberoi Realty Ltd.,,,129000000.0
1131,Ready to Move,,1,N,,,,15000000.0
1130,Ready to Move,,20,N,Neminath Group,,,72500000.0
1129,Ready to Move,,10,N,Shreedham Group,,,9500000.0
1128,Ready to Move,Dec '22,13,N,Vardhman Group,,,42000000.0
1127,Ready to Move,,11,N,,MCGM,2.0,29000000.0
1126,Under Construction,Aug '23,9,N,Titanium Group,ABADev,5.0,29500000.0
1125,Ready to Move,,9,N,Hills Developer,,,49000000.0
1124,Ready to Move,,5,N,DLH,,0.0,24000000.0
1123,Ready to Move,,3,N,,MCGM,0.0,16500000.0
1122,Ready to Move,,5,N,Sahajanand Infrastructure Pvt. Ltd.,MCGM,,18000000.0
1121,Ready to Move,,24,N,,,,45500000.0
1120,Ready to Move,,16,N,Adani Realty,MCGM,,65000000.0
1119,Ready to Move,,9,N,Windsor Realty,MCGM,2.0,130000000.0
1118,Under Construction,Dec '23,5,N,Kochra Realty,MCGM,10.0,13500000.0
1117,Under Construction,Jun '23,4,N,Platinum Corp,MCGM,6.0,22000000.0
1116,Ready to Move,,4,N,ABHISHEK SHELTERS LTD.,,,37500000.0
1115,Ready to Move,,7,N,,,,16000000.0
1114,Ready to Move,,2,N,,,,19800000.0
1113,Ready to Move,,11,N,Ozone Group,,,36000000.0
1112,Under Construction,Jun '24,10,N,,MHADA,5.0,32500000.0
1111,Ready to Move,,4,N,,,,11500000.0
1110,Ready to Move,,7,N,,,,13000000.0
1109,Ready to Move,,2,N,,,,9000000.0
1108,Ready to Move,,6,N,,,,16500000.0
1107,Ready to Move,,21,N,Kamla Builders,,,40000000.0
1106,Under Construction,Jun '24,10,N,,MHADA,0.0,22500000.0
1105,Ready to Move,,2,N,,MHADA,2.0,13000000.0
1104,Ready to Move,,3,N,,,,18000000.0
1103,Ready to Move,,1,N,,,,18000000.0
1102,Ready to Move,,16,N,Eskay Group,,,33000000.0
1101,Ready to Move,,11,N,Samarth Development Corporation,MCGM,1.0,47500000.0
1100,Ready to Move,,5,N,,ABARWA,1.0,20000000.0
1099,Ready to Move,,9,N,,,,17000000.0
1098,Ready to Move,,8,N,,,,16500000.0
1097,Ready to Move,,2,N,,,,25000000.0
1096,Ready to Move,,14,N,Platinum Corp,MHADA,1.0,13000000.0
1095,Ready to Move,,3,N,,MCGM,,16100000.0
1094,Ready to Move,,2,N,Kalpataru Ltd.,,,38500000.0
1093,Ready to Move,,3,N,,,,17000000.0
1092,Ready to Move,,Ground,N,,,1.0,26500000.0
1091,Ready to Move,,3,N,,,,50000000.0
1090,Ready to Move,,5,N,,MCGM,2.0,17000000.0
1089,Ready to Move,,8,N,,,,13000000.0
1088,Ready to Move,,5,N,Savera Developers,MCGM,0.0,30000000.0
1087,Under Construction,Sep '23,Ground,N,,,,13200000.0
1086,Ready to Move,,13,N,,MCGM,1.0,30000000.0
1085,Ready to Move,,2,N,,MCGM,0.0,100000000.0
1084,Ready to Move,,13,N,Pattathu Brothers,,,24000000.0
1083,Ready to Move,,2,N,,,,27500000.0
1082,Ready to Move,,5,N,,,,12500000.0
1081,Ready to Move,,1,N,,MCGM,1.0,17500000.0
1080,Ready to Move,,8,N,,,0.0,37500000.0
1079,Ready to Move,,3,N,Sahajanand Infrastructure Pvt. Ltd.,,,18500000.0
1078,Ready to Move,,2,N,Jiraj Developer,ABAAut,1.0,2900000.0
1077,Ready to Move,,1,N,Acme Group,ABARWA,0.0,25000000.0
1076,Ready to Move,,10,N,Platinum Corp,MCGM,1.0,20100000.0
1075,Ready to Move,,2,N,,MCGM,0.0,31000000.0
1074,Ready to Move,,4,N,,MCGM,1.0,21000000.0
1073,Ready to Move,,12,N,Gloriosa Infra And Consultants Pvt. Ltd.,,,9500000.0
1072,Ready to Move,,8,N,,MCGM,2.0,31000000.0
1071,Ready to Move,,1,N,,,,26500000.0
1070,Ready to Move,,1,N,,,3.0,9000000.0
1069,Ready to Move,,5,N,HCBS Developer,,1.0,26900000.0
1068,Ready to Move,,2,N,,MCGM,4.0,26000000.0
1067,Ready to Move,,1,N,,,,20000000.0
1066,Ready to Move,,7,N,Siddharth Group,,,24900000.0
1065,Ready to Move,,3,N,,,,29500000.0
1064,Ready to Move,,10,N,K Raheja Corp,,,73000000.0
1063,Ready to Move,,8,N,Ajmera Cityscapes,MCGM,,9000000.0
1062,Ready to Move,,12,N,Dev Land Housing Ltd.,,1.0,26000000.0
1061,Ready to Move,Jan '23,10,N,Gloriosa Infra And Consultants Pvt. Ltd.,ABAAut,,9000000.0
1060,Ready to Move,,7,N,,,,25000000.0
1059,Ready to Move,,12,N,Mittal Builders,MCGM,1.0,25000000.0
1058,Ready to Move,,,N,,,,82500000.0
1057,Ready to Move,,11,N,Chandiwala Group,"GHMC,BIAAPA",,25000000.0
1056,Ready to Move,,3,N,,,,24500000.0
1055,Under Construction,Nov '24,3,Y,DLH,MCGM,0.0,19500000.0
1054,Ready to Move,,7,N,Lashkaria Construction Company Pvt. Ltd.,,,31500000.0
1053,Ready to Move,,11,Y,Aditya Real Estates,MCGM,0.0,68000000.0
1052,Ready to Move,,18,N,RNA NG Builders,MCGM,2.0,33500000.0
1051,Ready to Move,,10,Y,Shree Naman Group,ABADev,,30000000.0
1050,Under Construction,May '23,2,Y,Shree Naman Group,ABAMNC,6.0,24750000.0
1049,Ready to Move,,Ground,N,,,,14000000.0
1048,Ready to Move,,17,N,Evershine Builders,,,34900000.0
1047,Ready to Move,,2,N,Arham Group,,0.0,12000000.0
1046,Ready to Move,,11,N,Gundecha Group,,1.0,28500000.0
1045,Ready to Move,,Ground,N,,,1.0,9700000.0
1044,Ready to Move,,9,N,Platinum Corp,ABADev,1.0,16500000.0
1043,Ready to Move,,9,N,Ozone Group,,0.0,32000000.0
1042,Ready to Move,,3,N,Evershine Builders,ABARWA,,33000000.0
1041,Ready to Move,,7,N,,,,14500000.0
1040,Ready to Move,,7,N,Platinum Corp,MHADA,1.0,16000000.0
1039,Ready to Move,,4,N,,ABARWA,,12000000.0
1038,Ready to Move,,21,N,,,0.0,29000000.0
1037,Ready to Move,,,N,,MHADA,0.0,180000000.0
1036,Ready to Move,,3,N,Cooperative Group Housing Society,ABARWA,,7300000.0
1035,Ready to Move,,5,N,,,,25000000.0
1034,Ready to Move,,7,N,,,,21000000.0
1033,Ready to Move,,5,N,,ABARWA,1.0,41400000.0
1032,Ready to Move,,3,N,,,1.0,15500000.0
1031,Ready to Move,,2,N,,,,35000000.0
1030,Ready to Move,,1,N,,MCGM,2.0,25000000.0
1029,Ready to Move,,3,N,,,,21500000.0
1028,Ready to Move,,22,N,K Raheja Corp,,1.0,57500000.0
1027,Ready to Move,,5,N,DLH Developers,MCGM,1.0,26000000.0
1026,Ready to Move,,3,N,,ABARWA,,22100000.0
1025,Ready to Move,,3,N,,,1.0,24000000.0
1024,Ready to Move,,Ground,N,,ABARWA,,3500000.0
1023,Ready to Move,,6,N,,,,26500000.0
1022,Ready to Move,,6,N,,ABARWA,,21500000.0
1021,Ready to Move,,20,N,DLH Developers,,,34000000.0
1020,Ready to Move,,8,N,,,,9500000.0
1019,Ready to Move,,3,N,,,,12600000.0
1018,Ready to Move,,2,N,,ABARWA,1.0,31500000.0
1017,Ready to Move,,9,N,Paras Developers,MCGM,0.0,17500000.0
1016,Ready to Move,,2,N,,ABARWA,,23500000.0
1015,Ready to Move,,7,N,,,,15000000.0
1014,Ready to Move,,7,N,,,,37000000.0
1013,Ready to Move,,3,N,,ABARWA,1.0,22500000.0
1012,Ready to Move,,14,N,Oberoi Realty Ltd.,ABAMNC,0.0,149000000.0
1011,Ready to Move,,4,N,,,0.0,23500000.0
1010,Ready to Move,,10,N,Platinum Corp,,,10800000.0
1009,Ready to Move,,4,N,,,,8500000.0
1008,Ready to Move,,3,N,,ABARWA,1.0,35550000.0
1007,Ready to Move,,11,N,,,1.0,47000000.0
1006,Ready to Move,,2,N,,,0.0,25000000.0
1005,Ready to Move,,24,N,Adani Realty,,0.0,57500000.0
1004,Ready to Move,,15,N,,,1.0,70000000.0
1003,Ready to Move,,3,N,,,,8000000.0
1002,Ready to Move,,5,N,,,,23000000.0
1001,Ready to Move,,15,N,Evershine Builders,,1.0,30000000.0
1000,Ready to Move,,5,N,,,,33000000.0
999,Ready to Move,,20,N,Neminath Group,ABAAut,0.0,22200000.0
998,Ready to Move,,4,N,,,1.0,20500000.0
997,Ready to Move,,15,N,Kamla Builders,MCGM,0.0,28000000.0
996,Ready to Move,,3,N,Blue Castle Developer Pvt. Ltd.,,,17500000.0
995,Ready to Move,,3,N,,ABARWA,,12000000.0
994,Ready to Move,,27,N,Adani Realty,,1.0,72500000.0
993,Ready to Move,,7,N,,ABARWA,1.0,18500000.0
992,Ready to Move,,1,N,,,,41500000.0
991,Ready to Move,,4,N,,,,30000000.0
990,Ready to Move,,15,N,,,,30000000.0
989,Ready to Move,,7,N,,,,40000000.0
988,Ready to Move,,5,N,HCBS Developer,,1.0,27000000.0
987,Ready to Move,,13,N,Neminath Group,ABARWA,,20030000.0
986,Ready to Move,,9,N,Dev Land Housing,,,39500000.0
985,Ready to Move,,7,N,,,,47000000.0
984,Ready to Move,,2,N,Sai Darshan Builders and Developers,ABARWA,1.0,33500000.0
983,Ready to Move,,18,N,Neminath Group,ABARWA,0.0,24836000.0
982,Ready to Move,,1,N,,ABARWA,0.0,7000000.0
981,Ready to Move,,1,N,,,,30000000.0
980,Ready to Move,,4,N,SM Developers,,,21000000.0
979,Ready to Move,,5,N,D Kapoor Land Developers,,,23500000.0
978,Ready to Move,,4,N,AJMERA,ABARWA,1.0,24250000.0
977,Ready to Move,,28,N,Cooperative Group Housing Society,,,30000000.0
976,Ready to Move,,2,N,Platinum Corp,,,16500000.0
975,Ready to Move,,4,N,,,,40000000.0
974,Ready to Move,,3,N,,MCGM,,27500000.0
973,Ready to Move,,7,N,,ABARWA,,23000000.0
972,Ready to Move,,,N,,ABAMNC,,44000000.0
971,Ready to Move,,4,N,Acme Group,ABARWA,,22000000.0
970,Ready to Move,,4,N,,,,35000000.0
969,Ready to Move,,4,N,,,,13500000.0
968,Ready to Move,,5,N,,,,24500000.0
967,Ready to Move,,3,N,,,,22000000.0
966,Ready to Move,,8,N,AJMERA,,,25000000.0
965,Ready to Move,,21,N,Zaveri Construction,,1.0,62500000.0
964,Ready to Move,,,N,,,1.0,20000000.0
963,Ready to Move,,13,N,,,,25000000.0
962,Ready to Move,,14,N,DLH Developers,,,32500000.0
961,Ready to Move,,4,N,,,1.0,20000000.0
960,Ready to Move,,1,N,,,1.0,13500000.0
959,Ready to Move,,5,N,,,,34500000.0
958,Ready to Move,,6,N,,ABAMNC,3.0,13200000.0
957,Ready to Move,,Upper Basement,N,,MCGM,4.0,25000000.0
956,Under Construction,Dec '24,8,N,Platinum Corp,MMRDA,,20000000.0
955,Ready to Move,,20,Y,Samarth Development Corporation,,,47500000.0
954,Ready to Move,,4,Y,Om Group,,,40000000.0
953,Under Construction,Dec '25,10,N,Transcon Group,MCGM,,22800000.0
952,Under Construction,Dec '25,15,N,Transcon Group,MCGM,,37900000.0
951,Ready to Move,,12,Y,Windsor Realty,,2.0,140000000.0
950,Ready to Move,,5,Y,DLH Developers,MCGM,0.0,24000000.0
949,Ready to Move,Feb '23,24,N,DLH,,,20000000.0
948,Ready to Move,,12,Y,AJMERA,MCGM,0.0,57500000.0
947,Ready to Move,,18,N,,MCGM,0.0,150000000.0
946,Ready to Move,,9,N,,,3.0,21500000.0
945,Under Construction,Dec '24,7,N,,,4.0,21000000.0
944,Ready to Move,,5,N,Aditya Real Estates,MCGM,0.0,49500000.0
943,Ready to Move,,16,Y,Bharat Infrastructure and Engineering,,2.0,105000000.0
942,Under Construction,Dec '23,8,N,Shree Naman Group,MHADA,8.0,28000000.0
941,Ready to Move,,5,N,AJMERA,MCGM,0.0,25000000.0
940,Under Construction,Dec '23,12,N,Shree Naman Group,MHADA,8.0,38500000.0
939,Under Construction,Dec '24,7,Y,Ashwin Sheth Group,MCGM,,29500000.0
938,Ready to Move,,20,Y,Veena Developers,,,34500000.0
937,Ready to Move,,23,Y,Samarth Development Corporation,ABARWA,0.0,61000000.0
936,Ready to Move,,Upper Basement,Y,Aditya Real Estates,MCGM,0.0,62500000.0
935,Ready to Move,,11,Y,DLH Group,,,220000000.0
934,Ready to Move,,1,N,,MCGM,0.0,16500000.0
933,Ready to Move,,11,Y,Rustomjee,MCGM,2.0,94000000.0
932,Ready to Move,,2,N,,MCGM,,14500000.0
931,Ready to Move,,4,N,Samarth Development Corporation,MCGM,,46000000.0
930,Ready to Move,,4,N,JP Developers,MCGM,0.0,37500000.0
929,Ready to Move,,11,N,Aditya Real Estates,MCGM,3.0,55900000.0
928,Ready to Move,,12,N,,,,35000000.0
927,Ready to Move,,12,N,Aditya Real Estates,MCGM,2.0,56500000.0
926,Under Construction,Dec '25,11,N,Asshna Developers,MCGM,0.0,22500000.0
925,Ready to Move,,5,N,,MCGM,2.0,15500000.0
924,Ready to Move,,6,N,,MCGM,0.0,27500000.0
923,Under Construction,Apr '25,9,N,M K Shelters Group,MCGM,1.0,19000000.0
922,Ready to Move,,20,N,Siddharth Group,MCGM,0.0,24500000.0
921,Ready to Move,,7,N,,,0.0,18000000.0
920,Ready to Move,,5,N,Nahar Group,ABARWA,0.0,23000000.0
919,Ready to Move,,10,N,Ozone Group,MCGM,0.0,36000000.0
918,Ready to Move,,7,N,Capital Solutions,MCGM,,21500000.0
917,Ready to Move,,3,N,,MCGM,,17500000.0
916,Ready to Move,,,N,Transcon Group,ABAAut,0.0,93200000.0
915,Ready to Move,,8,N,Dev Land Housing,,,33000000.0
914,Ready to Move,,4,N,,MCGM,0.0,18800000.0
913,Under Construction,Jun '25,9,N,JP Infra,MCGM,5.0,18900000.0
912,Ready to Move,,12,N,Sundervan Group,MCGM,2.0,95000000.0
911,Ready to Move,,6,N,,MCGM,0.0,27000000.0
910,Ready to Move,,3,N,AJMERA,,0.0,35000000.0
909,Ready to Move,,9,N,,MCGM,0.0,25000000.0
908,Ready to Move,,18,N,,,,15000000.0
907,Ready to Move,,Upper Basement,N,,,10.0,53000000.0
906,Ready to Move,,16,N,Eskay Group,,0.0,29000000.0
905,Ready to Move,,20,Y,,,,410000.0
904,Ready to Move,,6,N,Shree Sai Group,MMRDA,3.0,18800000.0
903,Under Construction,Dec '23,10,N,Titanium Group,MCGM,11.0,41400000.0
902,Under Construction,Apr '23,15,N,Prarthana Group,MCGM,,27000000.0
901,Ready to Move,,12,N,DLH Group,MCGM,,210000000.0
900,Ready to Move,,11,N,,MCGM,,85000000.0
899,Ready to Move,,5,N,,MMRDA,0.0,27000000.0
898,Ready to Move,,8,N,,MCGM,0.0,49000000.0
897,Ready to Move,,14,N,,,,200000000.0
896,Ready to Move,,6,N,Pattathu Brothers,MCGM,0.0,21400000.0
895,Ready to Move,,18,N,Lotus Group,MCGM,3.0,37900000.0
894,Ready to Move,,14,N,,MCGM,2.0,220000000.0
893,Under Construction,Dec '26,9,N,Adani Realty,MCGM,20.0,26300000.0
892,Ready to Move,,2,N,,MCGM,0.0,14500000.0
891,Ready to Move,,4,N,,MCGM,0.0,15700000.0
890,Ready to Move,,6,N,,MCGM,1.0,27500000.0
889,Ready to Move,,6,N,,MCGM,2.0,13000000.0
888,Ready to Move,,7,N,AJMERA,MCGM,,24000000.0
887,Ready to Move,,15,N,,MCGM,0.0,145000000.0
886,Ready to Move,,10,N,,MCGM,4.0,135000000.0
885,Under Construction,Dec '26,12,N,Adani Realty,MCGM,50.0,37300000.0
884,Under Construction,Jun '25,15,N,Ashwin Sheth Group,MCGM,,38600000.0
883,Under Construction,Jun '25,9,N,Ashwin Sheth Group,MCGM,10.0,26700000.0
882,Under Construction,Dec '23,Upper Basement,N,Kochra Realty,MCGM,8.0,38100000.0
881,Ready to Move,,18,N,Siddharth Group,,0.0,24000000.0
880,Ready to Move,,4,N,,,2.0,65000000.0
879,Ready to Move,,16,N,Lak and Hanware Realty LLP,MCGM,0.0,9900000.0
878,Ready to Move,,5,N,,,2.0,14500000.0
877,Under Construction,Jun '23,10,N,,MCGM,2.0,28500000.0
876,Ready to Move,,18,N,,,,36200000.0
875,Ready to Move,,6,N,,,,14500000.0
874,Ready to Move,,11,N,Patel Builders & Developers,,,138000000.0
873,Ready to Move,,10,N,Patel Builders & Developers,,,132000000.0
872,Ready to Move,,,N,Patel Builders & Developers,,,1620000.0
871,Ready to Move,,,N,Patel Builders & Developers,,,1656000.0
870,Ready to Move,,3,N,Aditya Real Estates,,0.0,62500000.0
869,Ready to Move,,9,N,D Kapoor Land Developers,ABAAut,,23500000.0
868,Under Construction,Jun '23,7,N,,MCGM,15.0,29900000.0
867,Ready to Move,,4,N,,MCGM,3.0,130000000.0
866,Ready to Move,,,N,Rustomjee,,,69600000.0
865,Ready to Move,,17,N,Windsor Realty,MMRDA,2.0,135000000.0
864,Under Construction,Dec '26,1,N,Asshna Developers,ABADev,4.0,42600000.0
863,Ready to Move,,6,N,,MCGM,,35000000.0
862,Ready to Move,,11,N,Adani Realty,,,47500000.0
861,Under Construction,Jun '23,6,N,Platinum Corp,MCGM,0.0,25500000.0
860,Ready to Move,,10,N,Evershine Group,MCGM,0.0,22000000.0
859,Ready to Move,,10,N,Adani Realty,MCGM,2.0,36500000.0
858,Ready to Move,,11,N,Aditya Real Estates,MCGM,3.0,60000000.0
857,Ready to Move,,26,N,RNA NG Builders,,,38500000.0
856,Ready to Move,,4,N,,,,24000000.0
855,Ready to Move,,6,N,,,,31000000.0
854,Ready to Move,,15,N,Adani Realty,ABAMNC,,65500000.0
853,Ready to Move,,4,N,JP Developers,MCGM,2.0,40000000.0
852,Ready to Move,,3,N,,,2.0,14000000.0
851,Ready to Move,,25,N,Adani Realty,MCGM,2.0,38500000.0
850,Ready to Move,,4,N,Kamla Builders,MCGM,1.0,34000000.0
849,Ready to Move,,5,N,,,0.0,32500000.0
848,Ready to Move,,22,N,K Raheja Corp,MCGM,0.0,59000000.0
847,Under Construction,May '25,35,N,,,,11500000.0
846,Ready to Move,,5,N,DLH Developers,,0.0,23500000.0
845,Ready to Move,,24,N,Windsor Realty,,,110000000.0
844,Ready to Move,,10,N,,MCGM,0.0,58000000.0
843,Ready to Move,,17,N,Supreme Universal,MCGM,,99000000.0
842,Ready to Move,,4,N,,,,32000000.0
841,Ready to Move,,1,N,,,,24000000.0
840,Ready to Move,,6,N,,MMRDA,6.0,19500000.0
839,Ready to Move,,14,N,,MCGM,,35000000.0
838,Ready to Move,,17,N,,MCGM,,100000000.0
837,Ready to Move,,14,N,Evershine Builders,ABAMNC,2.0,23200000.0
836,Ready to Move,,8,N,Samarth Development Corporation,,1.0,31600000.0
835,Ready to Move,,17,N,,ABAMNC,2.0,60500000.0
834,Ready to Move,,29,N,Oberoi Realty Ltd.,,,150000000.0
833,Ready to Move,,11,N,Aditya Real Estates,,,85000000.0
832,Ready to Move,,20,N,Lak and Hanware Realty LLP,,,20000000.0
831,Ready to Move,,6,N,,ABAMNC,0.0,60000000.0
830,Ready to Move,,9,N,Rustomjee,MCGM,1.0,145000000.0
829,Ready to Move,,4,N,,,0.0,35000000.0
828,Ready to Move,,,N,,MCGM,,145000000.0
827,Ready to Move,,9,N,,MCGM,0.0,32500000.0
826,Ready to Move,,11,N,,,0.0,36000000.0
825,Ready to Move,,27,N,Adani Realty,MCGM,,59000000.0
824,Under Construction,Dec '26,5,N,Adani Realty,MCGM,12.0,25000000.0
823,Under Construction,Jul '23,7,N,,,4.0,8900000.0
822,Ready to Move,,3,N,,,,23000000.0
821,Ready to Move,,13,N,Evershine Builders,ABARWA,1.0,30000000.0
820,Ready to Move,,15,N,Sahajanand Infrastructure Pvt. Ltd.,MCGM,1.0,19100000.0
819,Ready to Move,,15,Y,RNA NG Builders,,,45000000.0
818,Ready to Move,,4,N,,,,11800000.0
817,Ready to Move,,11,Y,Adani Realty,MCGM,6.0,47000000.0
816,Under Construction,Jun '26,9,Y,Platinum Corp,ABAMNC,2.0,13700000.0
815,Under Construction,Dec '25,9,Y,Platinum Corp Developer LLP,ABAMNC,2.0,24900000.0
814,Ready to Move,,8,N,Aditya Real Estates,,0.0,60000000.0
813,Ready to Move,,,Y,Aditya Real Estates,ABADev,0.0,69500000.0
812,Ready to Move,,,Y,Aditya Real Estates,ABADev,0.0,55000000.0
811,Ready to Move,,21,Y,Aditya Real Estates,MCGM,0.0,99900000.0
810,Ready to Move,Dec '22,12,N,Pattathu Brothers,,,9235000.0
809,Under Construction,Dec '24,13,Y,Millionaire Realty,ABAMNC,7.0,9500000.0
808,Under Construction,Mar '24,2,Y,Platinum Corp Developer LLP,MCGM,1.0,18000000.0
807,Ready to Move,,9,Y,Adani Realty,ABAMNC,0.0,64500000.0
806,Under Construction,Dec '24,10,N,,,,15000000.0
805,Under Construction,Dec '24,20,Y,Transcon Group,MCGM,5.0,21000000.0
804,Ready to Move,,7,Y,Windsor Realty,MCGM,2.0,110000000.0
803,Under Construction,Dec '23,5,Y,Platinum Corp,MCGM,2.0,22300000.0
802,Under Construction,Dec '25,21,N,Transcon Group,ABADev,4.0,24500000.0
801,Ready to Move,,4,N,,ABARWA,1.0,28000000.0
800,Ready to Move,,3,N,,ABARWA,1.0,50000000.0
799,Ready to Move,,Ground,N,,,1.0,46500000.0
798,Ready to Move,,6,N,,ABARWA,,31000000.0
797,Ready to Move,,10,N,Neminath Group,,,23000000.0
796,Ready to Move,,1,N,Lashkaria Construction Company Pvt. Ltd.,,1.0,15000000.0
795,Ready to Move,,2,N,Lashkaria Construction Company Pvt. Ltd.,,,30000000.0
794,Ready to Move,,16,N,Adani Realty,ABARWA,1.0,65000000.0
793,Ready to Move,,3,N,,ABARWA,1.0,19000000.0
792,Ready to Move,,5,N,Platinum Corp,,1.0,15600000.0
791,Ready to Move,,2,N,Irani Builders And Developers,ABAMNC,0.0,31100000.0
790,Ready to Move,,2,N,,ABARWA,,22000000.0
789,Ready to Move,,6,N,Patel Builders & Developers,ABARWA,1.0,19500000.0
788,Ready to Move,,8,N,,MCGM,0.0,32500000.0
787,Ready to Move,,13,N,,,1.0,132500000.0
786,Ready to Move,,6,N,,ABARWA,,45000000.0
785,Ready to Move,,13,N,Lashkaria Construction Company Pvt. Ltd.,,0.0,18500000.0
784,Ready to Move,,7,N,Lashkaria Construction Company Pvt. Ltd.,,,27500000.0
783,Ready to Move,,14,N,,ABARWA,1.0,20900000.0
782,Ready to Move,,6,N,,ABARWA,,21000000.0
781,Ready to Move,,10,N,,,,16500000.0
780,Ready to Move,,1,N,,,0.0,14000000.0
779,Ready to Move,,9,N,Lashkaria Group,MCGM,,31000000.0
778,Under Construction,Apr '23,10,N,Shree Naman Group,MCGM,1.0,24500000.0
777,Ready to Move,,14,N,,MCGM,1.0,20000000.0
776,Ready to Move,,2,N,RNA NG Builders,MCGM,0.0,35000000.0
775,Ready to Move,,10,N,,ABAMNC,1.0,35000000.0
774,Ready to Move,,11,N,H K Pujara Builders,MMRDA,1.0,26000000.0
773,Under Construction,Jun '23,7,N,,MCGM,15.0,24900000.0
772,Ready to Move,,26,N,Adani Realty,ABAMNC,1.0,90800000.0
771,Under Construction,Dec '27,12,N,,MCGM,4.0,30900000.0
770,Ready to Move,,8,N,,,0.0,210000000.0
769,Ready to Move,,12,N,KIA Groups,MCGM,,16000000.0
768,Under Construction,Mar '25,7,N,Modirealty,MCGM,11.0,43302000.0
767,Ready to Move,,21,N,,,,45000000.0
766,Under Construction,Dec '24,20,N,Ashwin Sheth Group,MCGM,1.0,24200000.0
765,Ready to Move,,Upper Basement,N,,MCGM,1.0,24900000.0
764,Ready to Move,,17,N,,MCGM,3.0,21500000.0
763,Ready to Move,,,N,Cooperative Group Housing Society,MCGM,0.0,28000000.0
762,Under Construction,Mar '23,10,N,,MCGM,0.0,28000000.0
761,Under Construction,Dec '25,16,N,,ABADev,,15900000.0
760,Under Construction,Jun '25,8,N,Runwal Developers,MCGM,0.0,47900000.0
759,Ready to Move,,10,N,RNA NG Builders,MCGM,8.0,29100000.0
758,Ready to Move,,4,N,Keemaya Builders,,,29051460.0
757,Under Construction,Dec '25,8,N,Ashwin Sheth Group,MCGM,5.0,39800000.0
756,Under Construction,Jun '24,6,N,Chandiwala Group,MCGM,0.0,11550000.0
755,Ready to Move,,16,N,Lotus Group,MCGM,,22800000.0
754,Under Construction,Mar '23,15,N,Shree Naman Group,ABAMNC,,26500000.0
753,Ready to Move,,,N,,MCGM,0.0,135000000.0
752,Under Construction,Dec '25,8,N,Platinum Corp,MCGM,50.0,22300000.0
751,Ready to Move,,9,N,Lashkaria Construction Company Pvt. Ltd.,MCGM,0.0,30000000.0
750,Ready to Move,,6,N,,MHADA,0.0,40000000.0
749,Ready to Move,,25,N,RNA NG Builders,MCGM,5.0,42500000.0
748,Under Construction,Mar '23,4,N,Tattva Mittal Group,ABAMNC,0.0,19100000.0
747,Ready to Move,,Upper Basement,N,Samarth Development Corporation,MCGM,1.0,48000000.0
746,Ready to Move,,15,N,Windsor Realty,ABAMNC,0.0,120000000.0
745,Ready to Move,,11,N,Windsor Realty,ABAMNC,0.0,187500000.0
744,Under Construction,Dec '24,12,N,,MCGM,6.0,46000000.0
743,Ready to Move,,10,N,Acme Group,MCGM,0.0,21500000.0
742,Ready to Move,,4,N,,,0.0,22000000.0
741,Ready to Move,,28,N,Oberoi Realty Ltd.,MCGM,5.0,44500000.0
740,Ready to Move,,4,N,Keemaya Builders,MCGM,0.0,28500000.0
739,Ready to Move,,12,N,,MCGM,2.0,92500000.0
738,Ready to Move,,3,N,,MCGM,,85000000.0
737,Ready to Move,,27,N,,,,50500000.0
736,Ready to Move,,,N,,MCGM,,45000000.0
735,Under Construction,Mar '23,5,N,Platinum Corp,MCGM,42.0,15400000.0
734,Ready to Move,,4,N,,,0.0,32500000.0
733,Ready to Move,,10,N,Windsor Realty,MCGM,2.0,120000000.0
732,Under Construction,Dec '25,14,N,,ABADev,,11630000.0
731,Ready to Move,,15,N,,MCGM,0.0,45000000.0
730,Ready to Move,,Upper Basement,N,,MCGM,1.0,38100000.0
729,Ready to Move,,4,N,,,,21000000.0
728,Ready to Move,,,N,AJMERA,ABAAut,3.0,37000000.0
727,Ready to Move,,16,N,Supreme Universal,MCGM,1.0,100000000.0
726,Ready to Move,,5,N,,MCGM,0.0,117800000.0
725,Ready to Move,,20,N,Transcon Group,,,61000000.0
724,Ready to Move,,5,N,,MCGM,1.0,37500000.0
723,Ready to Move,,10,N,Aditya Real Estates,MCGM,3.0,60000000.0
722,Ready to Move,,15,N,,MMRDA,,105000000.0
721,Ready to Move,,8,N,,,,55000000.0
720,Ready to Move,,32,N,Oberoi Realty Ltd.,,,165000000.0
719,Ready to Move,,12,N,Transcon Group,MCGM,0.0,52200000.0
718,Ready to Move,,2,N,,,,33000000.0
717,Ready to Move,,14,N,Adani Realty,ABAMNC,2.0,69200000.0
716,Ready to Move,,4,N,,,,17000000.0
715,Ready to Move,,9,N,,MCGM,0.0,32600000.0
714,Ready to Move,,11,N,Aditya Real Estates,MCGM,20.0,45000000.0
